wgi_glacier_id,political_unit,continent_code,glacier_name,latitude,longitude,mean_elev (m),form,source_nourish,total_area (km²)
CN5Y641J0143,CN,5,,35.587,80.22,5700,5,1,0.23
CN5Y641J0218,CN,5,,35.715,79.969,5620,4,1,0.29
CN5Y641J0238,CN,5,,35.68,79.847,5720,5,1,0.27
CN5Y641J0259,CN,5,,35.701,79.697,5920,4,1,0.33
CN5Y641J0297,CN,5,,35.851,79.885,5700,5,1,0.21
CN5Y641J0298,CN,5,,35.858,79.885,5800,5,1,0.19
CN5Y641K0028,CN,5,,35.849,79.876,5660,4,1,0.56
CN5Y641K0053,CN,5,,35.868,79.828,5700,5,1,0.19
CN5Y641K0066,CN,5,,35.798,79.806,5860,4,1,0.62
CN5Y641K0067,CN,5,,35.791,79.808,5880,5,1,0.32
CN5Y641K0079,CN,5,,35.736,79.73,5740,4,1,0.65
CN5Y641K0084,CN,5,,35.724,79.713,5880,4,1,3.31
CN5Y641K0149,CN,5,,35.816,79.701,6000,4,1,1.1
CN5Y641K0160,CN,5,,35.831,79.607,5820,4,1,2.89
CN5Y641K0199,CN,5,,35.952,79.595,5620,4,1,1.72
CN5Y641K0218,CN,5,,35.907,79.564,5860,4,1,4.9
CN5Y641K0280,CN,5,,36.031,79.645,5340,4,1,0.75
CN5Y641K0283,CN,5,,36.052,79.621,5400,5,1,0.25
CN5Y641K0286,CN,5,,36.081,79.629,5380,4,1,0.47
CN5Y641K0293,CN,5,,35.978,79.714,5380,5,1,0.2
CN5Y641L0026,CN,5,,36.015,79.824,5320,4,1,0.61
CN5Y641L0029,CN,5,,36.023,79.814,5360,3,1,3.07
CN5Y641M0009,CN,5,,36.154,79.662,4920,4,1,0.68
CN5Y641N0012,CN,5,,36.223,79.513,4980,4,1,0.32
CN5Y641N0035,CN,5,,36.274,79.417,4860,4,1,2.05
CN5Y641O0004,CN,5,,36.369,79.465,4980,4,1,0.54
CN5Y642D0009,CN,5,,36.289,79.403,4980,5,1,0.32
CN5Y642D0010,CN,5,,36.285,79.398,4920,5,1,0.21
CN5Y642D0024,CN,5,,36.215,79.391,5040,4,1,0.52
CN5Y642D0098,CN,5,,36.292,79.093,4980,5,1,0.13
CN5Y642E0048,CN,5,,36.272,78.956,5000,5,1,0.22
CN5Y642G0009,CN,5,,36.48,78.737,5300,5,1,0.09
CN5Y642H0009,CN,5,,36.396,78.776,5100,4,1,0.62
CN5Y642H0048,CN,5,,36.316,78.611,5680,5,1,0.41
CN5Y642J0013,CN,5,,36.35,78.517,5480,4,1,4.73
CN5Y642J0026,CN,5,,36.352,78.391,5300,4,1,1.03
CN5Y642O0050,CN,5,,36.068,79.376,5980,4,1,0.52
CN5Y642O0055,CN,5,,36.09,79.355,5660,8,1,0.51
CN5Y642O0058,CN,5,,36.081,79.355,5660,4,1,0.44
CN5Y642O0071,CN,5,,36.102,79.306,5520,4,1,0.61
CN5Y642O0086,CN,5,,36.093,79.196,5820,5,1,0.11
CN5Y642O0090,CN,5,,36.089,79.168,5720,4,1,1.95
CN5Y642P0001,CN,5,,36.082,79.14,5860,4,1,0.33
CN5Y643C0006,CN,5,,35.717,78.927,5940,2,1,2.68
CN5Y643D0018,CN,5,,35.721,78.823,5740,4,1,0.25
CN5Y643D0032,CN,5,,35.752,78.764,5940,3,1,2.47
CN5Y643E0003,CN,5,,35.638,78.817,5960,4,1,1.6
CN5Y643G0013,CN,5,,35.147,78.91,5860,5,1,0.17
CN5Y643H0060,CN,5,,35.194,78.528,6000,4,1,2.44
CN5Y643I0009,CN,5,,35.281,78.654,5920,4,1,0.33
CN5Y643J0004,CN,5,,35.338,78.749,5820,4,1,0.25
CN5Y643K0015,CN,5,,35.471,78.501,5880,5,1,0.08
CN5Y643L0001,CN,5,,35.752,78.59,5680,4,1,0.29
CN5Y643N0016,CN,5,,35.82,78.617,5840,4,1,0.32
CN5Y644A0027,CN,5,,35.986,78.987,5720,5,1,0.04
CN5Y644A0043,CN,5,,35.956,78.929,5780,4,1,1.2
CN5Y644A0071,CN,5,,36.044,78.91,5800,4,1,0.55
CN5Y644A0076,CN,5,,36.019,78.901,5820,3,1,4.35
CN5Y644B0008,CN,5,,36.07,78.897,5820,4,1,1.98
CN5Y644C0011,CN,5,,36.081,78.675,5680,5,1,0.05
CN5Y644C0022,CN,5,,36.135,78.564,5480,5,1,0.13
CN5Y644D0035,CN,5,,36.206,78.391,5520,5,1,0.1
CN5Y644E0032,CN,5,,36.165,78.299,5580,4,1,0.73
CN5Y644F0016,CN,5,,36.135,78.245,5780,4,1,0.24
CN5Y644F0021,CN,5,,36.092,78.247,5700,5,1,0.05
CN5Y644G0004,CN,5,,36.25,78.001,5720,4,1,2.72
CN5Y644G0035,CN,5,,36.317,77.881,5500,5,1,0.22
CN5Y644H0004,CN,5,,36.281,77.836,5760,4,1,0.35
CN5Y644H0010,CN,5,,36.291,77.713,5540,5,1,0.03
CN5Y644H0054,CN,5,,36.468,77.862,5340,5,1,0.28
CN5Y644H0071,CN,5,,36.515,77.781,5680,5,1,0.18
CN5Y644H0085,CN,5,,36.48,77.948,5080,5,1,0.11
CN5Y644I0014,CN,5,,36.523,77.892,5300,4,1,0.76
CN5Y644I0073,CN,5,,36.548,77.783,5340,5,1,0.09
CN5Y644I0080,CN,5,,36.58,77.764,5380,5,1,0.24
CN5Y644I0084,CN,5,,36.58,77.741,5460,4,1,0.9
CN5Y644I0132,CN,5,,36.541,77.608,5640,2,1,6.93
CN5Y644I0146,CN,5,,36.529,77.543,5640,5,1,0.12
CN5Y644I0160,CN,5,Turisu,36.494,77.449,5680,2,1,30.96
CN5Y644I0169,CN,5,,36.581,77.539,5800,4,1,1.02
CN5Y644I0187,CN,5,,36.661,77.638,5140,5,1,0.17
CN5Y644J0032,CN,5,,36.696,78.018,5320,4,1,1.28
CN5Y644J0072,CN,5,,36.632,78.111,5380,7,1,0.26
CN5Y644K0002,CN,5,,36.637,78.119,5240,5,1,0.23
CN5Y645C0003,CN,5,,36.759,78.501,5240,4,1,0.98
CN5Y645C0047,CN,5,,36.741,78.308,4860,5,1,0.18
CN5Y645C0107,CN,5,,36.804,78.07,5100,5,1,0.13
CN5Y645G0013,CN,5,,36.772,77.683,5320,5,1,0.27
CN5Y651B0010,CN,5,,36.677,77.637,5060,4,1,0.6
CN5Y651B0027,CN,5,,36.621,77.53,5560,5,1,0.13
CN5Y651B0045,CN,5,,36.723,77.371,5020,4,1,0.68
CN5Y651E0058,CN,5,,36.617,77.249,5680,4,1,0.94
CN5Y651E0077,CN,5,,36.666,77.219,5000,4,1,0.6
CN5Y651E0078,CN,5,,36.679,77.213,5060,4,1,0.26
CN5Y651E0087,CN,5,,36.762,77.172,4980,4,1,0.34
CN5Y651E0092,CN,5,,36.772,77.142,5200,4,1,0.99
CN5Y651F0009,CN,5,,36.703,77.188,4980,5,1,0.13
CN5Y651F0069,CN,5,,36.67,77.03,5140,4,1,0.38
CN5Y651G0008,CN,5,,36.736,76.883,5180,4,1,1.28
CN5Y651H0016,CN,5,,36.839,76.665,4720,4,1,0.7
CN5Y651H0027,CN,5,,36.833,76.613,4900,4,1,0.64
CN5Y652F0025,CN,5,,36.955,76.498,5260,4,1,0.48
CN5Y652G0041,CN,5,,36.654,76.603,5240,4,1,0.56
CN5Y652G0060,CN,5,,36.666,76.548,5460,2,1,9.49
CN5Y652G0119,CN,5,,36.823,76.287,5340,4,1,0.29
CN5Y652G0140,CN,5,,37.057,76.244,4980,5,1,0.22
CN5Y653B0011,CN,5,,36.575,76.587,5680,2,1,14.83
CN5Y653D0019,CN,5,,36.613,76.593,5300,5,1,0.21
CN5Y653D0040,CN,5,,36.575,76.768,5300,5,1,0.14
CN5Y653D0073,CN,5,,36.505,76.862,5660,3,1,1.82
CN5Y653E0004,CN,5,,36.457,76.911,5460,4,1,1.46
CN5Y653E0019,CN,5,,36.509,76.971,5320,5,1,0.11
CN5Y653E0022,CN,5,,36.53,76.945,5640,5,1,0.26
CN5Y653E0038,CN,5,,36.531,77.203,5540,5,1,0.21
CN5Y653H0033,CN,5,,35.636,77.973,5860,4,1,0.46
CN5Y653K0160,CN,5,,35.843,77.443,5740,4,1,0.69
CN5Y653L0019,CN,5,,35.867,77.311,5760,4,1,1.4
CN5Y653L0027,CN,5,,35.858,77.242,5860,2,1,11.78
CN5Y653L0069,CN,5,,35.986,77.033,5620,4,1,0.65
CN5Y653N0012,CN,5,,36.293,77.36,5440,5,1,0.17
CN5Y653N0052,CN,5,,36.368,77.265,5500,4,1,0.64
CN5Y653O0001,CN,5,,36.38,77.233,5600,5,1,0.08
CN5Y653O0017,CN,5,,36.195,77.352,5600,4,1,0.54
CN5Y653O0040,CN,5,,36.184,77.146,5420,5,1,0.28
CN5Y653Q0032,CN,5,,36.243,76.867,5600,2,1,2.7
CN5Y653Q0033,CN,5,,36.208,76.861,5820,4,1,0.38
CN5Y653Q0074,CN,5,,35.947,76.889,5440,4,1,0.29
CN5Y653Q0077,CN,5,,35.928,76.866,6400,5,1,0.48
CN5Y653Q0197,CN,5,,36.07,76.873,5400,5,1,0.19
CN5Y653Q0232,CN,5,,36.263,76.667,5540,5,1,0.22
CN5Y654B0003,CN,5,,36.404,76.162,5500,5,1,0.06
CN5Y654C0109,CN,5,,35.633,77.229,5700,4,1,0.81
CN5Y654C0131,CN,5,,35.685,76.954,5680,4,1,1.17
CN5Y654C0178,CN,5,,35.988,76.621,5500,4,1,2.76
CN5Y654D0034,CN,5,,35.931,76.36,5440,4,1,0.85
CN5Y654D0040,CN,5,,35.907,76.428,5900,4,1,2.18
CN5Y654D0073,CN,5,,36.105,76.334,5600,2,1,2.84
CN5Y654D0098,CN,5,,36.194,76.157,5840,4,1,0.67
CN5Y655A0002,CN,5,,36.678,76.006,4980,4,1,0.82
CN5Y655A0025,CN,5,,36.805,75.868,5320,4,1,4.72
CN5Y655C0017,CN,5,,37.072,75.654,5300,4,1,0.86
CN5Y656D0042,CN,5,,36.807,75.466,5180,4,1,1.48
CN5Y656D0047,CN,5,,36.884,75.431,5520,4,1,0.58
CN5Y656D0050,CN,5,,36.886,75.491,5160,4,1,0.43
CN5Y656D0067,CN,5,,36.977,75.474,5100,4,1,1.1
CN5Y656D0078,CN,5,,36.978,75.388,5160,2,1,5.11
CN5Y656D0086,CN,5,,36.989,75.3,5320,4,1,0.3
CN5Y656E0020,CN,5,,37.08,75.189,4860,4,1,0.38
CN5Y656E0097,CN,5,,37.102,74.644,5320,4,1,0.38
CN5Y656E0099,CN,5,,37.103,74.631,5260,4,1,0.74
CN5Y656E0106,CN,5,,37.079,74.552,5200,4,1,2.45
CN5Y656F0019,CN,5,,37.394,75.156,5140,5,1,0.3
CN5Y656F0023,CN,5,,37.394,75.19,5320,4,1,1.82
CN5Y656F0032,CN,5,,37.423,75.215,5200,4,1,4.63
CN5Y656F0036,CN,5,,37.45,75.238,5260,3,1,3.22
CN5Y656F0047,CN,5,,37.475,75.229,4960,0,1,0.37
CN5Y656F0090,CN,5,,37.631,75.145,5100,4,1,0.49
CN5Y656F0094,CN,5,,37.676,75.145,5220,4,1,0.45
CN5Y656G0002,CN,5,,37.702,75.162,5200,4,1,0.33
CN5Y656H0007,CN,5,,37.78,75.012,5240,5,1,0.17
CN5Y656I0006,CN,5,,37.817,74.992,5200,4,1,0.73
CN5Y656I0010,CN,5,,38.037,74.903,4940,5,1,0.44
CN5Y656I0018,CN,5,,38.188,75.074,5760,2,1,2.98
CN5Y656L0014,CN,5,,37.967,75.511,5020,4,1,0.74
CN5Y662B0016,CN,5,,38.571,75.742,4860,4,1,0.4
CN5Y662C0011,CN,5,,38.167,75.531,4860,4,1,0.78
CN5Y662D0037,CN,5,,38.573,75.371,4900,8,1,0.99
CN5Y663B0041,CN,5,,38.703,75.179,5280,8,1,1.67
CN5Y663D0032,CN,5,,38.327,75.427,4960,4,1,1.43
CN5Y663D0083,CN,5,,38.265,75.306,5120,4,1,1.03
CN5Y663E0015,CN,5,,38.238,75.06,5600,8,1,0.97
CN5Y663F0007,CN,5,,38.569,74.677,4860,5,1,0.17
CN5Y663H0007,CN,5,,38.638,74.474,4900,5,1,0.21
CN5Y663I0012,CN,5,,38.781,74.275,5080,5,1,0.58
CN5Y663I0027,CN,5,,38.802,74.149,5180,4,1,0.94
CN5Y663I0058,CN,5,,38.825,73.848,5040,5,1,0.19
CN5Y663I0083,CN,5,,38.929,73.755,5320,5,1,0.3
CN5Y663I0101,CN,5,,38.941,73.913,5300,4,1,1.93
CN5Y663J0027,CN,5,,39.243,74.385,5620,5,1,0.13
CN5Y663K0007,CN,5,,39.099,74.76,5320,5,1,0.08
CN5Y663K0016,CN,5,,39.064,74.788,5420,4,1,0.78
CN5Y663L0007,CN,5,,38.967,74.853,5240,4,1,2.55
CN5Y663M0004,CN,5,,38.808,75.158,4700,3,1,6.4
CN5Y663O0025,CN,5,,39.029,74.834,4920,4,1,1.02
CN5Y663O0037,CN,5,,39.096,74.827,4840,4,1,3.76
CN5Y663P0015,CN,5,,39.121,74.82,4800,4,1,0.83
CN5Y665C0004,CN,5,,39.323,75.238,4900,5,1,0.22
CN5Y665D0043,CN,5,,39.133,73.878,5120,5,1,0.17
CN5Y665D0048,CN,5,,39.069,73.865,5380,4,1,1.82
CN5Y665F0001,CN,5,,39.275,73.64,5200,5,1,0.13
CN5Y665H0008,CN,5,,39.461,73.667,5300,3,1,3.54
CN5Y666C0015,CN,5,,39.514,73.862,4440,4,1,1.61
CN5Y666C0016,CN,5,,39.513,73.84,4400,4,1,0.98
CN5Y666C0017,CN,5,,39.51,73.827,4300,5,1,0.42
CN5Y667C0009,CN,5,,40.083,74.483,4200,5,1,0.08
CN5Y671C0025,CN,5,25,40.7,76.83,4340,5,1,0.17
CN5Y671C0042,CN,5,42,40.77,76.78,4400,5,1,0.33
CN5Y671M0008,CN,5,8,40.95,76.92,3980,5,1,0.11
CN5Y671M0037,CN,5,37,40.98,77.1,4300,0,1,0.1
CN5Y671N0028,CN,5,28,40.9,77.43,4640,4,1,1.12
CN5Y671N0029,CN,5,29,40.92,77.42,5000,5,1,0.08
CN5Y671O0025,CN,5,25,40.95,77.83,3400,0,1,0.18
CN5Y671O0033,CN,5,33,41,77.85,4600,5,1,0.28
CN5Y671O0057,CN,5,57,40.98,78,4420,3,1,2.81
CN5Y671P0009,CN,5,9,40.98,78.03,4450,4,1,1.55
CN5Y672A0007,CN,5,7,41.08,78.17,4400,4,1,0.6
CN5Y672A0021,CN,5,21,41.03,78.05,4640,0,1,0.06
CN5Y672A0028,CN,5,28,41.08,78.05,4300,4,1,0.39
CN5Y672B0008,CN,5,8,41.07,78.02,4400,4,1,1.03
CN5Y672B0017,CN,5,17,41.08,77.9,4320,5,1,0.17
CN5Y672B0044,CN,5,44,41.12,77.7,4340,5,1,0.13
CN5Y672C0003,CN,5,3,41.08,77.67,4500,0,1,0.11
CN5Y672E0029,CN,5,29,41.35,77.78,3800,5,1,0.31
CN5Y672E0038,CN,5,38,41.43,77.93,4200,5,1,0.38
CN5Y672F0031,CN,5,31,41.23,78.32,4500,0,1,0.08
CN5Y672G0020,CN,5,20,41.25,78.4,4380,4,1,1.03
CN5Y672H0023,CN,5,23,41.48,78.8,4600,0,1,0.18
CN5Y672I0015,CN,5,15,41.6,78.93,4500,3,1,1.43
CN5Y673P0053,CN,5,53,41.9,80.05,4500,4,1,2.63
CN5Y673P0069,CN,5,69,41.75,79.88,4800,4,1,1.07
CN5Y673P0073,CN,5,73,41.77,79.92,5400,4,1,1.71
CN5Y674A0017,CN,5,17,41.77,80.23,4500,5,1,0.16
CN5Y674A0025,CN,5,25,41.78,80.27,4380,5,1,0.37
CN5Y674B0007,CN,5,7,41.95,80.33,4180,4,1,1.74
CN5Y674B0038,CN,5,38,41.97,80.25,6400,5,1,0.72
CN5Y674C0014,CN,5,14,42,80.4,4600,5,1,0.28
CN5Y674C0029,CN,5,29,41.92,80.48,4300,4,1,0.57
CN5Y674F0003,CN,5,3,41.88,80.62,4680,5,1,0.2
CN5Y681B0013,CN,5,13,42.08,80.57,4800,0,1,0.29
CN5Y681B0039,CN,5,39,42.15,80.55,5170,8,1,0.21
CN5Y681D0002,CN,5,2,42.27,80.7,4750,0,1,0.08
CN5Y681D0023,CN,5,23,42.32,80.82,3900,4,1,0.32
CN5Y681E0001,CN,5,1,42.25,80.8,5150,3,1,2.72
CN5Y682A0038,CN,5,38,41.97,81.23,4040,5,1,0.25
CN5Y682D0001,CN,5,1,42.15,81.37,3680,5,1,0.26
CN5Y682D0054,CN,5,54,42.33,81.45,4060,5,1,0.37
CN5Y682D0067,CN,5,67,42.22,81.57,3820,0,1,0.79
CN5Y683A0032,CN,5,32,42.32,81.85,4120,5,1,0.2
CN5Y683B0013,CN,5,13,42.35,82.03,3940,5,1,0.2
CN5Y684B0023,CN,5,23,42.33,82.15,4120,5,1,0.18
CN5Y685B0004,CN,5,4,42.43,82.98,3840,4,1,0.56
CN5Y685B0013,CN,5,13,42.57,82.93,3920,2,1,0.96
CN5Y686B0016,CN,5,16,42.45,83.48,3920,5,1,0.34
CN5Y686B0025,CN,5,25,42.5,83.77,4100,5,1,0.47
CN5Y686C0024,CN,5,24,42.5,83.8,4060,4,1,0.78
CN5Y686E0006,CN,5,6,42.37,84.22,4200,4,1,1.25
CN5Y686E0018,CN,5,18,42.33,84.28,4060,4,1,0.86
CN5Y686H0001,CN,5,1,42.28,84.83,3800,5,1,0.09
CN5Y691D0002,CN,5,2,42.35,84.72,3780,5,1,0.25
CN5Y691D0004,CN,5,4,42.35,84.68,3780,5,1,0.2
CN5Y691D0012,CN,5,12,42.38,84.62,3860,5,1,0.11
CN5Y691E0018,CN,5,18,42.47,84.12,3760,5,1,0.09
CN5Y692A0003,CN,5,3,42.52,84.03,3660,5,1,0.23
CN5Y692B0001,CN,5,1,42.5,83.92,3650,5,1,0.13
CN5Y692C0002,CN,5,2,42.53,83.73,3700,5,1,0.22
CN5Y692C0082,CN,5,82,42.6,83.05,4040,4,1,0.48
CN5Y692D0009,CN,5,9,42.67,83.3,4000,5,1,0.15
CN5Y692D0021,CN,5,21,42.63,83.2,3880,4,1,0.83
CN5Y693C0008,CN,5,8,43.03,83.58,3720,5,1,0.23
CN5Y693D0005,CN,5,5,43.07,83.7,3720,3,1,3.23
CN5Y694F0002,CN,5,2,43.32,84.97,3900,5,1,0.14
CN5Y694G0004,CN,5,4,43.18,85.22,4000,4,1,0.49
CN5Y694H0026,CN,5,26,43.17,85.3,4020,4,1,0.35
CN5Y695B0010,CN,5,10,42.62,85.5,3880,5,1,0.25
CN5Y696B0001,CN,5,1,42.85,84.87,3860,4,1,1.97
CN5Y696B0021,CN,5,21,42.77,84.93,3700,0,1,0.1
CN5Y696D0001,CN,5,1,42.58,84.95,3900,0,1,0.21
CN5Y696D0002,CN,5,2,42.58,84.95,3900,5,1,0.05
CN5Y696D0018,CN,5,18,42.63,85.13,3680,5,1,0.21
CN5Y696D0047,CN,5,47,42.52,85.12,3900,4,1,0.29
CN5Y696G0075,CN,5,75,42.53,85.47,4400,0,1,0.1
CN5Y696I0005,CN,5,5,42.58,85.85,4100,0,1,0.04
CN5Y697A0006,CN,5,6,42.83,85.82,3920,4,1,0.6
CN5Y697E0027,CN,5,27,43.05,86.85,4020,5,1,0.26
CN5Y697E0038,CN,5,38,43.05,86.93,4000,0,1,0.03
CN5Y697E0046,CN,5,46,42.8,86.77,4100,3,1,0.69
CN5Y698B0009,CN,5,9,42.78,86.82,4070,4,1,0.42
CN5Y711C0008,CN,5,8,43.08,94.33,4110,3,1,3.97
CN5Y723F0014,CN,5,14,43.43,89.45,3740,4,1,1.94
CN5Y724A0010,CN,5,10,43.52,89.32,3730,5,1,0.18
CN5Y724E0002,CN,5,2,43.65,88.9,3800,0,1,0.19
CN5Y724H0002,CN,5,2,43.78,88.63,3940,0,1,0.12
CN5Y725B0004,CN,5,4,43.78,88.47,3850,0,1,0.04
CN5Y725E0014,CN,5,14,43.75,88.23,3950,5,1,0.23
CN5Y725E0020,CN,5,20,43.73,88.2,4100,0,1,0.05
CN5Y725F0004,CN,5,4,43.73,88.13,3850,0,1,0.03
CN5Y730B0035,CN,5,35,43.07,87.1,3840,5,1,0.15
CN5Y730B0058,CN,5,58,43.02,87.02,3880,4,1,0.56
CN5Y730C0029,CN,5,29 1HBC,43.08,86.82,4040,2,0,1.94
CN5Y730D0012,CN,5,12,43.13,87.02,3900,5,1,0.18
CN5Y731B0014,CN,5,14,43.23,86.8,3700,4,1,0.2
CN5Y731B0028,CN,5,28,43.15,86.77,4140,4,1,0.26
CN5Y731D0029,CN,5,29,43.1,86.72,3900,4,1,0.46
CN5Y732B0024,CN,5,24,43.33,86.33,4060,5,1,0.06
CN5Y732E0016,CN,5,16,43.33,86.23,4350,5,1,0.19
CN5Y732F0022,CN,5,22,43.42,86.1,4400,4,1,1.02
CN5Y732F0029,CN,5,29,43.48,86.15,4230,5,1,0.08
CN5Y732F0054,CN,5,54,43.55,86.33,3790,4,1,0.33
CN5Y732F0062,CN,5,62,43.55,86.28,3770,3,1,0.69
CN5Y733C0028,CN,5,28,43.55,86.12,3890,5,1,0.22
CN5Y733D0016,CN,5,16,43.45,86.05,3800,2,1,9.39
CN5Y733D0030,CN,5,30,43.5,85.98,4500,5,1,0.02
CN5Y733D0033,CN,5,33,43.53,85.98,4100,5,1,0.15
CN5Y734A0006,CN,5,6,43.62,85.98,4290,5,1,0.04
CN5Y734A0008,CN,5,8,43.6,85.98,4004,5,1,0.18
CN5Y734A0027,CN,5,27,43.5,85.92,4190,5,1,0.09
CN5Y734A0031,CN,5,31,43.57,85.92,4000,5,1,0.03
CN5Y734A0039,CN,5,39,43.6,85.9,3750,5,1,0.17
CN5Y734B0023,CN,5,23,43.6,85.88,4250,4,1,0.42
CN5Y734B0036,CN,5,36,43.52,85.92,4150,5,1,0.03
CN5Y734B0043,CN,5,43,43.52,85.83,4040,3,1,1.81
CN5Y735A0005,CN,5,5,43.5,85.85,4230,4,1,0.5
CN5Y735A0006,CN,5,6,43.5,85.83,4080,5,1,0.2
CN5Y735B0013,CN,5,13,43.47,85.93,4200,4,1,0.75
CN5Y735B0036,CN,5,36,43.4,85.98,3940,0,1,1.19
CN5Y735B0044,CN,5,44,43.4,85.93,4020,4,1,0.22
CN5Y735C0013,CN,5,13,43.38,86.08,4050,5,1,0.15
CN5Y735C0030,CN,5,30,43.33,86.08,4080,5,1,0.04
CN5Y735C0056,CN,5,56,43.22,86.05,3880,4,1,0.24
CN5Y735D0018,CN,5,18,43.15,85.88,3800,4,1,0.74
CN5Y735E0015,CN,5,15,43.18,85.77,4140,5,1,0.52
CN5Y735E0024,CN,5,24,43.17,85.72,4000,4,1,0.54
CN5Y735E0036,CN,5,36,43.2,85.65,3970,5,1,0.15
CN5Y735E0049,CN,5,49,43.25,85.7,4040,4,1,0.44
CN5Y735F0025,CN,5,25,43.2,85.57,4080,4,1,3.79
CN5Y735F0078,CN,5,78,43.33,85.53,4240,1,1,3.59
CN5Y735F0089,CN,5,89,43.33,85.63,4020,4,1,0.37
CN5Y735F0093,CN,5,93,43.38,85.62,4340,4,1,0.67
CN5Y735G0028,CN,5,28,43.53,85.65,3900,5,1,0.03
CN5Y736A0018,CN,5,18,43.38,85.6,4300,4,1,1.91
CN5Y736A0027,CN,5,27,43.38,85.55,4160,4,1,1.08
CN5Y736A0030,CN,5,30,43.37,85.57,4560,4,1,0.24
CN5Y736B0041,CN,5,41,43.32,85.03,3940,4,1,2.35
CN5Y736C0010,CN,5,10,43.4,84.97,3830,4,1,2.57
CN5Y736C0013,CN,5,13,43.42,84.98,3920,5,1,0.14
CN5Y736C0021,CN,5,21,43.43,85.03,4180,4,1,1.99
CN5Y736C0064,CN,5,64,43.38,85.17,3920,5,1,0.07
CN5Y736D0010,CN,5,10,43.43,85.17,4200,5,1,0.23
CN5Y736D0011,CN,5,11,43.47,85.22,4160,1,1,31.82
CN5Y736E0002,CN,5,2,43.4,85.32,4340,5,1,0.05
CN5Y736E0006,CN,5,6,43.38,85.33,4030,5,1,0.19
CN5Y736E0011,CN,5,11,43.38,85.37,4260,4,1,0.2
CN5Y736E0030,CN,5,30,43.45,85.42,4210,5,1,0.03
CN5Y736G0035,CN,5,35,43.68,85.65,3700,5,1,0.1
CN5Y736G0036,CN,5,36,43.68,85.65,3770,5,1,0.06
CN5Y737A0037,CN,5,37,43.77,85.52,3760,5,1,0.07
CN5Y737C0006,CN,5,6,43.63,85.48,4350,5,1,0.07
CN5Y737C0032,CN,5,32,43.6,85.38,4300,4,1,1.5
CN5Y737D0005,CN,5,5,43.58,85.33,4660,5,1,0.23
CN5Y737D0035,CN,5,35,43.53,85.23,4240,5,1,0.02
CN5Y737G0010,CN,5,10,43.82,85.18,3720,4,1,0.34
CN5Y738C0019,CN,5,19,43.67,85.02,4080,5,1,0.06
CN5Y738C0039,CN,5,39,43.55,85.02,4640,5,1,0.06
CN5Y738D0010,CN,5,10,43.62,84.9,4070,5,1,0.06
CN5Y738D0019,CN,5,19,43.57,84.87,3930,5,1,0.09
CN5Y738D0028,CN,5,28,43.58,84.82,3730,4,1,0.59
CN5Y738D0054,CN,5,54,43.82,84.87,4080,5,1,0.14
CN5Y741B0004,CN,5,4,43.77,84.83,3860,4,1,0.75
CN5Y741B0023,CN,5,23,43.72,84.8,3960,4,1,0.95
CN5Y741B0024,CN,5,24,43.73,84.8,3700,5,1,0.07
CN5Y741B0087,CN,5,87,43.78,84.62,4150,5,1,0.06
CN5Y741C0085,CN,5,85,43.78,84.32,3860,4,1,0.55
CN5Y741D0014,CN,5,14,43.8,84.33,3900,3,1,2.68
CN5Y742A0018,CN,5,18,43.95,84.3,4020,5,1,0.06
CN5Y742A0035,CN,5,35,43.9,84.17,3640,4,1,0.26
CN5Y742B0013,CN,5,13,43.9,84,3980,4,1,0.5
CN5Y742C0018,CN,5,18,43.95,83.87,3980,5,1,0.17
CN5Y742C0055,CN,5,55,44.03,84.1,4100,5,1,0.13
CN5Y742E0002,CN,5,2,44.05,84.18,3780,5,1,0.18
CN5Y742E0015,CN,5,15,44.07,84.08,3920,4,1,0.87
CN5Y742E0027,CN,5,27,44.05,84.02,3980,2,1,2
CN5Y742F0015,CN,5,15,44.05,83.92,4220,4,1,0.54
CN5Y742F0028,CN,5,28,44,83.87,4040,4,1,0.71
CN5Y742F0057,CN,5,57,44,83.72,4040,0,1,1.52
CN5Y742H0022,CN,5,22,44.02,83.5,3760,2,1,3.98
CN5Y742H0058,CN,5,58,44.08,83.45,3660,4,1,1.01
CN5Y742H0069,CN,5,69,44.15,83.47,3800,4,1,0.24
CN5Y742I0006,CN,5,6,44.2,83.47,3700,4,1,0.37
CN5Y742I0023,CN,5,23,44.25,83.35,3480,5,1,0.05
CN5Y742I0027,CN,5,27,44.27,83.32,3660,4,1,0.6
CN5Y743C0002,CN,5,2,44.17,83.28,3670,5,1,0.25
CN5Y743C0018,CN,5,18,44.08,83.45,3840,5,1,0.06
CN5Y743D0010,CN,5,10,44,83.45,3720,4,1,1.63
CN5Y743E0007,CN,5,7,44.05,82.88,3440,5,1,0.06
CN5Y746B0002,CN,5,2,44.68,80.85,3860,4,1,0.42
CN5Y746D0025,CN,5,25,44.83,80.23,3820,4,1,0.38
CN5Y746E0013,CN,5,13,44.82,80.17,3740,5,1,0.06
CN5Y811C0007,CN,5,7,42.72,87.02,3900,5,1,0.25
CN5Y811C0013,CN,5,13,42.73,86.97,3960,4,1,0.46
CN5Y811C0017,CN,5,17,42.75,86.92,4100,0,1,0.14
CN5Y811E0007,CN,5,7,43.02,87.28,3920,5,1,0.46
CN5Y811E0011,CN,5,11,43.03,87.23,3980,5,1,0.19
